province,lat,lng,operators,awn_license_no,awn_station_code,nt_license_no,nt_station_code,tuc_license_no,tuc_station_code
นครราชสีมา,15.633333,102.292499,AWN|NT,060359105671|060359141421,871256 ดงบัง-บัวใหญ่)|871429 ชุมชนบ้านดงบัง-บัวใหญ่),060363059255,871429_CDBBY,,
นครราชสีมา,14.569999,102.071388,AWN,060359105672|060365103290,871257 ซับก้านเหลือง-ครบุรี|871257,,,,
นครราชสีมา,15.049721,101.465555,AWN|NT,060359105673,871258 ผาแดง-สีคิ้ว,060366002615,871258_PDGSK,,
ชัยภูมิ,16.185833,102.085277,AWN,060359105676,877514 ท่าเว่อ-แก้งคร้อ,,,,
นครราชสีมา,14.53361,101.386944,AWN,060359168132,871239 ปากช่อง-หมูสี,,,,
นครราชสีมา,14.999166,102.116388,AWN|NT,060359168133|060363087235,871248 ข้าง ม.วงษ์ชวลิตกุล|871248 ม.วงษ์ชวลิตกุล,060363059236,871248_SVCLU,,
นครราชสีมา,15.215277,102.48361,AWN|NT,060359168134|060364151691,871269 สี่แยกตลาดใหม่พิมาย|871269 สี่แยกตลาดใหม่พิมาย,060360193509,871269_STLMP,,
ชัยภูมิ,16.279166,101.94611,AWN|NT,060359168144|060364023296,877524 บ้านยางเกษตรสมบูรณ์-ชัยภูมิ|877524บ้านยางเกษตรสมบูรณ์-ชัยภูมิ,060363059771,877524_BYSBC,,
นครราชสีมา,15.151388,102.220554,AWN|NT,060359168157,871222 โคกเกริ่น-โนนสูง,060364012929,871222_KNSUG,,
นครราชสีมา,14.690555,101.232221,AWN,060359137663,230370 คุณกำพล,,,,
นครราชสีมา,14.94361,102.040555,AWN|TUC,060359055891,ดีแทค),,,060367076277,NKRC055
นครราชสีมา,14.506388,102.086388,AWN,060359055892,870346 วัดซับยาง-ครบุรีใต้),,,,
นครราชสีมา,14.732499,101.989166,AWN|TUC,060359055893|060367028986,870416 ตะคุ-ปักธงชัย|870416 ตะคุ-ปักธงชัย,,,060356027795,NMA0289-U21
นครราชสีมา,15.374166,101.921388,AWN,060359055894,871083 บ้านมาบกราด-พระทองคำ,,,,
นครราชสีมา,14.968888,102.079999,AWN|NT,060359055895,871097 บ้านเจริญ-ถนนสืบศิริ ซอย3/11/8,060363059212,871097_BCRSR,,
นครราชสีมา,14.988888,102.719443,AWN,060359055896,871104บ้านห้วยแคน-ห้วยแถลง,,,,
นครราชสีมา,15.595555,102.429999,AWN|NT,060359055897|060368017211,871107 หน้าโรงพยาบาลบัวใหญ่)|871107 หน้าโรงพยาบาลบัวใหญ่),060363059215,871107_FBYHS,,
นครราชสีมา,14.979166,102.07861,AWN|NT,060359055898,871113 หน้าโรงแรมซิตี้ พาร์ค,060363059217,871113_CTPHT,,
นครราชสีมา,14.761666,102.380832,AWN,060359055899|060368173240,871122ซ่าเลือด-หนองบุญมาก|871122 ซ่าเลือด- หนองบุญมาก,,,,
นครราชสีมา,14.342777,102.361388,AWN,060359055900|060367076555,871124 หนองไทร-ครบุรี|871124 หนองไทร-ครบุรี,,,,
นครราชสีมา,14.382777,102.460277,AWN|NT,060359055901|060367084095,871125 โคกวัวนอน-เสิงสาง|871125 โคกวัวนอน-เสิงสาง,060361127449,871125_KWNSG,,
นครราชสีมา,15.458611,102.708611,AWN,060359055902,871132 บ้านละเลิงหิน-ประทาย,,,,
นครราชสีมา,15.034721,102.136944,AWN|NT,060359055903|060365139885,871138 หน้าโรงเรียนตำรวจภูธรภาค 3-จอหอ|871138 หน้าโรงเรียนตำรวจภูธรภาค 3-จอหอ,060363059221,871138_TPLRJ,,
ชัยภูมิ,16.073888,101.813055,AWN|NT,060359055907,877475 วิทยาลัยเทคโนโลยีบางกอก-หนองบัวแดง,060366000780,877475_BKCBD,,
ชัยภูมิ,15.61,101.855833,AWN|NT,060358061874|060365087663,877348 มะเกลือ-จัตุรัส|877348 มะเกลือ-จัตุรัส,060361127685,877348_MKCTR,,
นครราชสีมา,14.924166,102.031666,AWN|NT|TUC,060358006499|060363087202,870295 หมู่บ้านกรีนวิวฯ|870295,060360193488|060363123409,870295_MGVSY|NMA0776-L23,060362166755,NMA0776-U21
นครราชสีมา,15.038333,102.14611,AWN|NT,060358006500,870300 บ้านปูน-จอหอ,060363058810,870300_BPNJH,,
นครราชสีมา,14.72111,101.450833,AWN|NT,060358006501|060363087203,870301หลังโรงทอกระสอบปากช่อง|870301 หลังโรงทอกระสอบ,060360192535,870301_BPCJM,,
นครราชสีมา,15.014444,102.040555,AWN|NT,060358006502|060367096556,870302ละลมโพธิ์-เมืองนครราชสีมา|870302 ละลมโพธิ์-เมืองนครราชสีมา,060360193490,870302_LPNMA,,
นครราชสีมา,15.030832,101.694721,AWN|NT,060358006504|060365083181,870304 โนนประดู่-สีคิ้ว|870304 โนนประดู่-สีคิ้ว,060363058811,870304_NPDSK,,
นครราชสีมา,14.647777,101.212777,AWN|NT,060358006507|060365087571,870310 บ้านใหม่-กลางดง|,060360257655,870310_BMKDG,,
นครราชสีมา,15.244166,101.775554,AWN|NT,060358006508,870311 ห้วยใหญ่-ด่านขุนทด,060360120797,870311_HYDKT,,
นครราชสีมา,14.751944,101.358333,AWN|NT,060358006509,870312 ห้วยยาง-ปากช่อง,060361127415,870312_HYGPC,,
นครราชสีมา,14.875554,101.724721,AWN|NT,060358006510|060364165103,870313 โนนทุ่มใต้-สีคิ้ว|870313 โนนทุ่มใต้-สีคิ้ว,060360119402,870313_NTTSK,,
นครราชสีมา,15.026388,102.131388,AWN|NT,060358006512,870318 บ้านช่องอู่-จอหอ,060363058814,870318_BCAJH,,
นครราชสีมา,14.762222,102.040277,AWN|NT|TUC,060358006514|060365087572,870320ดอยแก่นท้าว-ปักธงชัย|870320ดอยแก่นท้าว-ปักธงชัย,060363058815|060362219158,870320_DKTPC|NMA0644-L23,060362166852,NMA0644-U21
นครราชสีมา,14.920277,102.172777,AWN|NT,060358006515|060363087204,870325 หอพักแพรนด้า-เขตอุตสาหกรรมสุรนารี|870325 หอพักแพรนด้า-เขตอุตสาหกรรมสุรนารี,060363058816,870325_PDASR,,
นครราชสีมา,14.608055,102.18111,AWN|NT,060358006517|060365087573,870344 ดอนเกตุ-โชคชัย|870344 ดอนเกตุ-โชคชัย,060363058817,870344_DGTCC,,
นครราชสีมา,14.930832,102.024166,AWN|NT,060358006518|060363087206,870350โนนไม้แดง-สุรนารี|870350 โนนไม้แดง-สุรนารี,060363058818,870350_NMDSR,,
นครราชสีมา,15.061944,102.311666,AWN|NT|TUC,060358006519|060365061804,870352 หน้า รร.บ้านหนองโจด-โนนสูง|870352,060365078154|060360119407,NKRA081|870352_NCSNS,060363123448,NKRA081
นครราชสีมา,14.9625,102.037777,AWN|NT,060358006520|060363100238,878943 ย่าโม5 ตำบลบ้านใหม่)|878943 ย่าโม5 ตำบลบ้านใหม่),060360205145,878943_YMTBM,,
นครราชสีมา,14.963888,102.160555,AWN|NT,060358006521|060363100242,หน้า)ว.บริหารธุรกิจฯ|หน้า)วิทยาลัยบริหารธุรกิจและการท่องเที่ยว,060363059848,878977_WTBKT,,
ชัยภูมิ,16.424166,101.896944,AWN,060357061014|060367072073,877092 หนองโพนงาม|877092 หนองโพนงาม,,,,
นครราชสีมา,15.520832,102.514444,AWN|NT,060359117850,871195 โนนประดู่-สีดา,060366005211,871195_NPDSD,,
นครราชสีมา,15.197221,102.874166,AWN|NT,060359117851,871218 บ้านหนองตู่-ลำทะเมนชัย,060366000705,871218_BNTUL,,
นครราชสีมา,14.432221,102.465,AWN|NT,060359127185,870794 โรงพยาบาลเสิงสาง,060363059135,870794_SGHPT,,
นครราชสีมา,15.56,102.403333,AWN|NT,060359127186,870850 ว.การอาชีพบัวใหญ่),060366000673,870850_WKABY,,
นครราชสีมา,15.351944,102.171943,AWN|NT,060359127187,870892 โรงพยาบาลขามสะแกแสง,060366002600,870892_KMSKH,,
นครราชสีมา,14.774166,101.521943,AWN|NT,060359127188,871009 ข้างหมวดการทางปากช่อง,060366000686,871009_MKTPC,,
นครราชสีมา,15.411388,102.836666,AWN|NT,060359127189,871199 โนนขาม-โนนอุดม,060366005214,871199_NKNUD,,
นครราชสีมา,14.551388,102.343055,AWN,060359127191,871372 บ้านบุมะค่า-ครบุรี,,,,
นครราชสีมา,14.931943,102.135833,AWN|NT,060359136070,871295 แม็คโคร หัวทะเล นครราชสีมา,060363059245,871295_MHLNM,,
นครราชสีมา,14.915555,102.065833,AWN|NT,060359055817,สาขา มทส.),060363101380,870529_PPKST,,
นครราชสีมา,15.049444,102.765833,AWN|NT,060359055818,871102 บ้านหนองซำ-ห้วยแถลง,060366002609,871102_BNSHL,,
นครราชสีมา,14.669166,101.402777,AWN|NT,060359055819|060363087232,871110 ซอยธนากร 2-ปากช่อง|871110 ซอยธนากร 2,060360257663,871110_STNPC,,
นครราชสีมา,14.64361,101.872777,AWN|NT,060359055820|060364165109,871112 บ้านหนองรังกา-ตะขบ|871112 บ้านหนองรังกา-ตะขบ,060363059216,871112_NRGTK,,
นครราชสีมา,15.100277,101.94611,AWN|NT,060359055821|060365096438,871116 หนองตะครอง-ขามทะเลสอ|871116,060361127446,871116_NKTLS,,
นครราชสีมา,14.517499,102.247777,AWN,060359055822,871117 บูรพา-ครบุรี,,,,
นครราชสีมา,15.435833,102.314722,AWN,060359055823|060365008415,871118 เมืองคง-นครราชสีมา|871118 เมืองคง-นครราชสีมา,,,,
นครราชสีมา,15.084444,102.273888,AWN|NT,060359055824|060365068533,871119 โตนด-โนนสูง|871119 โตนด-โนนสูง,060364012923,871119_TNOSG,,
นครราชสีมา,15.125832,102.080554,AWN,060359055825,871121 อ้อไผ่-โนนไทย,,,,
นครราชสีมา,15.422777,102.433888,AWN|NT,060359055826|060365087594,871123 โคกเสี่ยว-คง|871123 โคกเสี่ยว-คง,060361127448,871123_KSKOG,,
นครราชสีมา,14.435277,102.458888,AWN,060359055827,871126 บัวหลวง-เสิงสาง,,,,
